e2,rel,n
/m/03h8_g,/film/film/personal_appearances./film/personal_film_appearance/person,0
/m/03h8_g,/film/film/produced_by,0
/m/03h_0_z,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,1
/m/03h_0_z,/music/record_label/artist,1
/m/03h_9lg,/award/award_category/winners./award/award_honor/award_winner,0
/m/03h_9lg,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/03h_9lg,/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee,1
/m/03h_9lg,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,0
/m/03h_9lg,/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer,1
/m/03h_fk5,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/03h_fk5,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/03h_fk5,/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee,0
/m/03h_fk5,/influence/influence_node/influenced_by,0
/m/03h_fk5,/medicine/disease/notable_people_with_this_condition,1
/m/03h_fk5,/music/genre/artists,1
/m/03h_fqv,/award/award_ceremony/awards_presented./award/award_honor/award_winner,0
/m/03h_fqv,/music/genre/artists,0
/m/03h_fqv,/music/instrument/instrumentalists,0
/m/03h_yfh,/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee,0
/m/03h_yfh,/influence/influence_node/influenced_by,1
/m/03h_yfh,/music/genre/artists,1
/m/03h_yfh,/music/record_label/artist,1
/m/03h_yy,/film/actor/film./film/performance/film,1
/m/03h_yy,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,0
/m/03hdz8,/location/location/contains,1
/m/03hfmm,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/03hfmm,/award/award_ceremony/awards_presented./award/award_honor/honored_for,0
/m/03hfmm,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/03hfmm,/film/actor/film./film/performance/film,0
/m/03hfmm,/film/director/film,0
/m/03hfmm,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,0
/m/03hfmm,/film/film_subject/films,0
/m/03hfmm,/media_common/netflix_genre/titles,0
/m/03hfx6c,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03hfxkn,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03hfxx,/people/cause_of_death/people,1
/m/03hh89,/education/educational_institution/students_graduates./education/education/student,0
/m/03hhd3,/education/field_of_study/students_majoring./education/education/student,0
/m/03hhd3,/people/ethnicity/people,1
/m/03hhd3,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,0
/m/03hj3b3,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/03hj3b3,/award/award_ceremony/awards_presented./award/award_honor/honored_for,1
/m/03hj3b3,/media_common/netflix_genre/titles,1
/m/03hj5lq,/award/award_category/nominees./award/award_nomination/nominated_for,1
/m/03hj5vf,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/03hj5vf,/award/award_winning_work/awards_won./award/award_honor/award,0
/m/03hkch7,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/03hkch7,/award/award_ceremony/awards_presented./award/award_honor/honored_for,0
/m/03hkch7,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/03hkch7,/film/actor/film./film/performance/film,0
/m/03hkch7,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,0
/m/03hkch7,/film/film_subject/films,0
/m/03hkch7,/media_common/netflix_genre/titles,0
/m/03hkp,/film/film/language,0
/m/03hkp,/people/ethnicity/languages_spoken,0
/m/03hkp,/people/person/languages,0
/m/03hkv_r,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/03hkv_r,/award/award_winning_work/awards_won./award/award_honor/award,0
/m/03hl6lc,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/03hl6lc,/award/award_winning_work/awards_won./award/award_honor/award,0
/m/03hltjb,/film/film/cinematography,0
/m/03hltjb,/people/ethnicity/people,0
/m/03hmr_,/education/educational_institution/students_graduates./education/education/student,0
/m/03hmt9b,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/03hmt9b,/award/award_ceremony/awards_presented./award/award_honor/honored_for,1
/m/03hnd,/film/film/story_by,1
/m/03hnd,/influence/influence_node/influenced_by,0
/m/03hp2y1,/film/actor/film./film/performance/film,1
/m/03hpkp,/education/educational_degree/people_with_this_degree./education/education/institution,0
/m/03hpkp,/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school,1
/m/03hpr,/award/award_category/winners./award/award_honor/award_winner,1
/m/03hr1p,/olympics/olympic_games/sports,0
/m/03hr1p,/user/jg/default_domain/olympic_games/sports,0
/m/03hvk2,/organization/role/leaders./organization/leadership/organization,1
/m/03hxsv,/film/actor/film./film/performance/film,1
/m/03hxsv,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,1
/m/03j0br4,/music/genre/artists,1
/m/03j0br4,/music/instrument/instrumentalists,1
/m/03j0d,/influence/influence_node/influenced_by,1
/m/03j0d,/people/ethnicity/people,1
/m/03j0dp,/film/film/genre,1
/m/03j0ss,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03j1p2n,/award/award_category/winners./award/award_honor/award_winner,0
/m/03j1p2n,/award/award_ceremony/awards_presented./award/award_honor/award_winner,0
/m/03j1p2n,/music/genre/artists,1
/m/03j1p2n,/music/instrument/instrumentalists,0
/m/03j1p2n,/music/record_label/artist,1
/m/03j24kf,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/03j24kf,/award/award_winning_work/awards_won./award/award_honor/award_winner,1
/m/03j24kf,/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee,0
/m/03j24kf,/base/americancomedy/celebrity_impressionist/celebrities_impersonated,1
/m/03j24kf,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,0
/m/03j24kf,/influence/influence_node/peers./influence/peer_relationship/peers,0
/m/03j24kf,/music/genre/artists,0
/m/03j24kf,/music/instrument/instrumentalists,0
/m/03j24kf,/music/record_label/artist,1
/m/03j2gxx,/film/film/story_by,0
/m/03j2gxx,/influence/influence_node/influenced_by,1
/m/03j2gxx,/people/ethnicity/people,1
/m/03j43,/influence/influence_node/influenced_by,1
/m/03j63k,/award/award_category/nominees./award/award_nomination/nominated_for,1
/m/03j6_5,/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club,0
/m/03j6_5,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03j6c,/location/statistical_region/religions./location/religion_percentage/religion,1
/m/03j6c,/people/person/religion,0
/m/03j70d,/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club,1
/m/03j70d,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03j70t,/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club,1
/m/03j70t,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03j722,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03j755,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03j76b,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03j79x,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03j7cf,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03j90,/influence/influence_node/influenced_by,1
/m/03j_hq,/music/genre/artists,0
/m/03j_hq,/music/performance_role/regular_performances./music/group_membership/group,1
/m/03j_hq,/music/record_label/artist,1
/m/03jb2n,/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club,1
/m/03jb2n,/soccer/football_player/current_team./sports/sports_team_roster/team,0
/m/03jb2n,/sports/pro_athlete/teams./sports/sports_team_roster/team,0
/m/03jb2n,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03jgz,/people/person/profession,0
/m/03jht,/influence/influence_node/influenced_by,1
/m/03jj93,/award/award_category/winners./award/award_honor/award_winner,0
/m/03jldb,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/03jldb,/education/educational_institution/students_graduates./education/education/student,1
/m/03jm6c,/education/educational_institution/students_graduates./education/education/student,0
/m/03jm6c,/film/film/story_by,1
/m/03jn4,/film/film/featured_film_locations,1
/m/03jn4,/location/location/contains,1
/m/03jqw5,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,1
/m/03jvmp,/award/award_winning_work/awards_won./award/award_honor/award_winner,0
/m/03jvmp,/film/film/production_companies,1
/m/03jxw,/influence/influence_node/influenced_by,0
/m/03k0yw,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/03k0yw,/music/instrument/instrumentalists,0
/m/03k1vm,/education/educational_institution/students_graduates./education/education/student,1
/m/03k3b,/music/genre/artists,0
/m/03k3b,/music/performance_role/regular_performances./music/group_membership/group,0
/m/03k48_,/education/educational_institution/students_graduates./education/education/student,1
/m/03k50,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language,1
/m/03k50,/film/film/language,1
/m/03k50,/people/ethnicity/languages_spoken,0
/m/03k50,/people/person/languages,0
/m/03k545,/film/film/dubbing_performances./film/dubbing_performance/actor,1
/m/03k7bd,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/03k7bd,/education/educational_institution/students_graduates./education/education/student,1
/m/03k8th,/film/film_subject/films,1
/m/03k9fj,/film/film/genre,0
/m/03k9fj,/tv/tv_program/genre,0
/m/03kbb8,/education/educational_institution/students_graduates./education/education/student,0
/m/03kbr,/location/statistical_region/religions./location/religion_percentage/religion,1
/m/03kbr,/people/person/religion,0
/m/03kdl,/award/award_category/winners./award/award_honor/award_winner,0
/m/03kdl,/people/ethnicity/people,0
/m/03kfl,/location/country/second_level_divisions,0
/m/03kfl,/location/location/contains,0
/m/03kfl,/organization/organization/headquarters./location/mailing_address/citytown,0
/m/03kfl,/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,0
/m/03kfl,/people/person/place_of_birth,0
/m/03kfl,/people/person/places_lived./people/place_lived/location,0
/m/03khn,/film/film/release_date_s./film/film_regional_release_date/film_release_region,1
/m/03khn,/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,1
/m/03kjh,/base/aareas/schema/administrative_area/capital,0
/m/03kjh,/location/location/contains,0
/m/03kjh,/organization/organization/headquarters./location/mailing_address/citytown,0
/m/03kjh,/people/person/place_of_birth,0
/m/03kmyy,/location/location/contains,0
/m/03knl,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/03knl,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,1
/m/03kpvp,/film/film/executive_produced_by,0
/m/03krj,/olympics/olympic_games/sports,0
/m/03krj,/user/jg/default_domain/olympic_games/sports,0
/m/03ksy,/business/job_title/people_with_this_title./business/employment_tenure/company,0
/m/03ksy,/education/educational_degree/people_with_this_degree./education/education/institution,0
/m/03ksy,/people/person/employment_history./business/employment_tenure/company,1
/m/03ktjq,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/03ktjq,/education/educational_institution/students_graduates./education/education/student,0
/m/03ktjq,/film/film/produced_by,0
/m/03kts,/award/award_category/winners./award/award_honor/award_winner,0
/m/03kts,/award/award_ceremony/awards_presented./award/award_honor/award_winner,0
/m/03kts,/base/popstra/celebrity/dated./base/popstra/dated/participant,0
/m/03kts,/broadcast/content/artist,0
/m/03kts,/education/educational_institution/students_graduates./education/education/student,0
/m/03kts,/music/genre/artists,0
/m/03kts,/music/instrument/instrumentalists,0
/m/03kts,/music/record_label/artist,0
/m/03kts,/people/ethnicity/people,0
/m/03kwtb,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/03kwtb,/film/film/music,1
/m/03kwtb,/music/instrument/instrumentalists,0
/m/03kwtb,/music/record_label/artist,0
/m/03kx49,/film/actor/film./film/performance/film,0
/m/03kx49,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,0
/m/03kxj2,/film/actor/film./film/performance/film,0
/m/03kxj2,/media_common/netflix_genre/titles,0
/m/03l26m,/sports/sport/pro_athletes./sports/pro_sports_played/athlete,1
/m/03l295,/sports/sport/pro_athletes./sports/pro_sports_played/athlete,1
/m/03l2n,/people/deceased_person/place_of_death,1
/m/03l2n,/people/person/place_of_birth,0
/m/03l2n,/people/person/places_lived./people/place_lived/location,0
/m/03l5m1,/base/culturalevent/event/entity_involved,1
/m/03l6bs,/location/location/contains,1
/m/03l6q0,/film/actor/film./film/performance/film,0
/m/03l6q0,/film/director/film,1
/m/03l6q0,/film/film_subject/films,1
/m/03l6q0,/media_common/netflix_genre/titles,0
/m/03l78j,/education/educational_degree/people_with_this_degree./education/education/institution,0
/m/03l7tr,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03l7w8,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03lb76,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/03lb_v,/organization/organization_member/member_of./organization/organization_membership/organization,1
/m/03ldxq,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/03ldxq,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/03ldxq,/education/educational_degree/people_with_this_degree./education/education/student,1
/m/03lfd_,/media_common/netflix_genre/titles,0
/m/03lgg,/education/educational_institution/students_graduates./education/education/student,1
/m/03lgg,/music/genre/artists,0
/m/03lgtv,/people/person/profession,1
/m/03lh3v,/education/educational_institution/students_graduates./education/education/student,1
/m/03lkp,/location/location/contains,1
